article_number	structural_index	entity_type	concept	subject	action	object	legal_force	full_text
제57조제1항	[]	PENALTY	과징금 부과		부과	과징금	PERMISSIVE	제57조제1항 각 호 외의 부분에서 정하는 업무에 관한 규 정으로 한정한다)를 위반한 경우에는 대통령령으로 정하는 바에 따라 3억원 이하의 과징금을 부과할 수 있다. <개정 2016. 3. 29., 2017. 4. 18.> ② 금융위원회는 신용카드업자가
제57조제1항	[]	PENALTY	과징금		부과	과징금	PERMISSIVE	제57조제1항 각 호의 어느 하나에 해당하는 경우에는 대통령령으로 정하는 바에 따라 업무정지처분 대신에 1억원 이하의 과징금을 부과할 수 있다. ③ 금융위원회는 다음 각 호의 어느 하나에 해당하는 경우에는 대통령령으로 정하는 바에 따라 2억원 이하의 과징금을 부과할 수 있다.<개정 2015. 1. 20., 2017. 4. 18.> 1. 시설대여업자가
제37조	[]	PENALTY	금융위원회 명령 위반	할부금융업자	위반	금융위원회의 명령	PROHIBITIVE	제37조에 따른 금융위원회의 명령을 위반한 경우 2. 할부금융업자가
제39조	[]							제39조나
제40조	[]	PENALTY	위반	신기술사업금융업자	위반		PROHIBITIVE	제40조를 위반한 경우 3. 신기술사업금융업자가
제45조	[]	PENALTY	위반	여신전문금융회사등 및 부가통신업자	위반	제45조	PROHIBITIVE	제45조를 위반한 경우 4. 여신전문금융회사등(신용카드업은 제외한다)이나 부가통신업자가
제16조의3	[]							
제27조의4	[]							
제54조의4	[]							제54조의4 또는
제54조의5	[]	PENALTY	위반	금융위원회		여신전문금융회사		제 54조의5를 위반한 경우 ④ 금융위원회는 여신전문금융회사가
제47조	[]							제47조,
제48조	[]							제48조,
제49조제1항ㆍ제4항	[]							제49조제1항ㆍ제4항
제49조의2	[]							제49조의2제1항ㆍ제8항 또는
제50조 제1항	[]	REGULATION	위반		위반		PROHIBITIVE	제50조 제1항을 위반하거나
제49조제2항	[None, None, 49, 2]	PENALTY	과징금	법제처	부과하다	과징금	PERMISSIVE	제49조제2항에 따른 금융위원회의 명령을 위반한 경우에는 다음 각 호의 구분에 따른 범위에 법제처 26 국가법령정보센터 여신전문금융업법 서 과징금을 부과할 수 있다.<개정 2016. 3. 29., 2017. 4. 18.> 1.
제47조	[]	REGULATION	조달금액 제한	위반자	조달하다	자금	PROHIBITIVE	제47조를 위반하여 자금을 조달한 경우: 조달한 자금의 100분의 30 이하 2.
제48조	[]	PENALTY	초과액 제한	위반자	제한한다	초과액	PROHIBITIVE	제48조를 위반하여 자기자본 대비 총자산 한도를 초과한 경우: 초과액의 100분의 30 이하 3.
제49조제1항ㆍ제4항	[]	PENALTY	취득가액 30% 이하	위반자	취득	부동산	MANDATORY	제49조제1항ㆍ제4항을 위반하여 부동산을 취득한 경우: 취득한 부동산 취득가액의 100분의 30 이하 4.
제49조제2항	[]	PENALTY	위반		위반하다	금융위원회의 명령		제49조제2항에 따른 금융위원회의 명령을 위반한 경우: 초과 취득한 부동산 취득가액의 100분의 30 이하 5.
제49조의2제1항	[]	REGULATION	신용공여한도 초과		신용공여	신용공여액		제49조의2제1항에 따른 신용공여한도를 초과하여 신용공여를 한 경우: 초과한 신용공여액 이하 6.
제49조의2제8항	[]	PENALTY	신용공여		신용공여	신용공여액	MANDATORY	제49조의2제8항을 위반하여 신용공여를 한 경우: 신용공여액 이하 7.
제50조제1항	[]	PENALTY	과징금	금융위원회	부과하고 징수한다	과징금	MANDATORY	제50조제1항에 따른 주식의 소유한도를 초과하여 대주주가 발행한 주식을 소유한 경우: 초과 소유한 주식 장부 가액 합계액 이하 ⑤ 제1항부터 제4항까지의 규정에 따른 과징금을 부과하는 위반행위의 종류와 위반 정도 등에 따른 과징금의 금액 과 그 밖에 필요한 사항은 대통령령으로 정한다. ⑥ 금융위원회는 제1항부터 제4항까지의 규정에 따른 과징금을 부과받은 자가 그 기한까지 납부하지 아니하면 국 세 체납처분의 예에 따라 이를 징수한다. ⑦ 금융위원회는 대통령령으로 정하는 바에 따라 과징금의 징수 및 체납처분에 관한 업무를 국세청장에게 위탁할 수 있다. ⑧ 금융위원회는 과징금을 부과하기 전에 미리 당사자 또는 이해관계인 등에게 의견을 제출할 기회를 주어야 한다. <신설 2018. 12. 11.> ⑨ 제8항에 따른 당사자 또는 이해관계인 등은 금융위원회의 회의에 출석하여 의견을 진술하거나 필요한 자료를 제출할 수 있다.<신설 2018. 12. 11.> [전문개정 2009. 2. 6.]
제58조의2	[]	PROCEDURE	이의신청					제58조의2(이의신청) ①
제58조	[]	PROCEDURE	이의신청	불복하는 자	이의를 신청	금융위원회	PERMISSIVE	제58조에 따른 과징금 부과처분에 대하여 불복하는 자는 그 처분의 고지를 받은 날부터 30일 이내에 그 사유를 갖추어 금융위원회에 이의를 신청할 수 있다. ② 금융위원회는 제1항에 따른 이의신청에 대하여 60일 이내에 결정을 하여야 한다. 다만, 부득이한 사정으로 그 기간 이내에 결정을 할 수 없을 경우에는 30일의 범위에서 그 기간을 연장할 수 있다. ③ 금융위원회는 제2항 단서에 따라 결정기간을 연장하는 경우에는 지체 없이 제1항에 따라 이의를 신청한 자에게 결정기간이 연장되었음을 통보하여야 한다. [본조신설 2010. 3. 12.]
제58조의3	[]	REGULATION	과오납금 환급	금융위원회	환급	과오납금	MANDATORY	제58조의3(과오납금의 환급) 금융위원회는 과징금 납부의무자가 이의신청의 재결 또는 법원의 판결 등의 사유로 과징 금 과오납금의 환급을 청구하는 경우에는 지체 없이 환급하여야 하며, 과징금 납부의무자의 청구가 없어도 금융위원 회가 확인한 과오납금은 환급하여야 한다. [본조신설 2010. 3. 12.]
제58조의4	[]	DEFINITION	환급가산금	금융위원회				제58조의4(환급가산금) 금융위원회는
제58조의3	[]	REGULATION	환급가산금		지급하다	환급가산금	MANDATORY	제58조의3에 따라 과징금을 환급하는 경우에는 과징금을 납부한 날부터 환급한 날까지의 기간에 대하여 대통령령으로 정하는 가산금 이율을 적용하여 환급가산금을 환급받을 자에게 지급하여야 한다. [본조신설 2010. 3. 12.]
제59조	[]	REGULATION	삭제					제59조 삭제 <2001. 3. 28.>
제60조	[]	REGULATION	허가 또는 등록 취소	신용카드업자				제60조(신용카드업의 허가 또는 등록 취소에 따른 조치) 신용카드업자는
제57조제2항	[]	REGULATION	업무 지속		계속하다	업무	PERMISSIVE	제57조제2항에 따라 허가 또는 등록이 취소된 경우에도 그 처분전에 행하여진 신용카드에 의한 거래대금의 결제를 위한 업무를 계속 할 수 있다.
제61조	[]	PROCEDURE	청문	금융위원회				제61조(청문) 금융위원회는
제57조제2항 또는 제3항	[6, None, 57, None]	PROCEDURE	청문		청문	허가·등록 취소	MANDATORY	제57조제2항 또는 제3항에 따라 허가 또는 등록을 취소하려면 청문을 하여야 한다.
제62조	[]	PROCEDURE	협회 설립	여신전문금융회사등	설립하다	협회	MANDATORY	제62조(설립) ① 여신전문금융회사등은 여신전문금융업의 건전한 발전을 도모하기 위하여 여신전문금융업협회(이하 “협회”라 한다)를 설립할 수 있다. <개정 2009. 2. 6.> ② 협회는 법인으로 한다.<개정 2009. 2. 6.> ③ 여신전문금융회사등이 협회를 설립하려면 창립총회에서 정관을 작성한 후 금융위원회의 허가를 받아야 한다. <개정 2009. 2. 6.> ④ 협회는 정관으로 정하는 바에 따라 회장ㆍ이사ㆍ감사, 그 밖의 임원을 둔다.<개정 2009. 2. 6.> ⑤ 삭제<1999. 2. 1.> ⑥ 협회에 대하여 이 법에 특별한 규정이 없으면 「민법」 중 사단법인에 관한 규정을 준용한다.<개정 2009. 2. 6.> [제목개정 2009. 2. 6.]
제63조	[]	ACTOR	가입	협회	가입을 거부하거나 부당한 조건을 부과	가입	PROHIBITIVE	제63조(가입) 협회는 여신전문금융회사등이 협회에 가입하려는 경우에 정당한 이유 없이 그 가입을 거부하거나 가입에 부당한 조건을 부과하여서는 아니 된다. [전문개정 2009. 2. 6.]
제64조	[]	ACTOR	업무	협회	업무 수행	업무	MANDATORY	제64조(업무) 협회는 다음 각 호의 업무를 한다. <개정 2016. 3. 29.> 1. 이 법 또는 그 밖의 법령을 지키도록 하기 위한 회원에 대한 지도와 권고 2. 회원에 대한 건전한 영업질서의 유지 및 이용자 보호를 위한 업무방식의 개선권고 3. 회원의 재무상태에 대한 분석 4. 이용자 민원의 상담ㆍ처리 5. 회원 간의 신용정보의 교환 6. 신용카드가맹점에 대한 정보 관리 7. 여신전문금융업과 여신전문금융회사의 발전을 위한 조사ㆍ연구 8. 표준약관의 제정 및 개정 9. 영세한 중소신용카드가맹점을 대상으로 하는 신용카드 단말기 지원사업에 관한 업무 10.
제27조의5	[]	REGULATION	부가통신업자 지정					제27조의5에 따라 위탁받은 부가통신업자 지정 등에 관한 업무 11.
제67조	[]	REGULATION	업무	기부금관리재단	관리 및 운영	업무	PERMISSIVE	제67조에 따라 설립된 기부금관리재단의 관리 및 운영 등에 관한 업무 12. 그 밖에 협회의 목적을 달성하기 위하여 필요한 업무 [전문개정 2009. 2. 6.]
제65조	[]	REGULATION	정관	협회	포함	각 호의 사항	MANDATORY	제65조(정관) 협회의 정관에는 다음 각 호의 사항이 포함되어야 한다. 1. 목적, 명칭 및 사무소의 소재지 2. 회원의 자격 3. 임원의 선출에 관한 사항 4. 업무 범위 5. 회비의 분담과 예산 및 회계에 관한 사항 6. 회의에 관한 사항과 그 밖에 협회의 운영에 필요한 사항 [전문개정 2009. 2. 6.]
제66조	[]	REGULATION	감독 및 검사			협회와 임직원		제66조(협회에 대한 감독 및 검사) 협회와 그 소속 임직원에 관하여는
제53조	[]							
제53조의2	[]	DEFINITION	여신 전문금융회사등과 부가통신업자		본다	협회	DEFINITIONAL	제53조의2를 준용한다. 이 경우 “여신 전문금융회사등과 부가통신업자”는 “협회”로 본다. <개정 2025. 1. 21.> 법제처 28 국가법령정보센터 여신전문금융업법 [본조신설 2016. 3. 29.]
제67조	[]	REGULATION	기부금관리재단	협회	설립	기부금관리재단	PERMISSIVE	제67조(기부금관리재단의 설립 등) ① 협회는 소멸시효가 완성된 선불카드의 사용잔액(이하 “선불카드 미사용잔액”이라 한다) 및 신용카드포인트 등 기부금을 통한 사회 공헌 사업의 효율적인 관리 및 운용 등을 위하여 기부금관리재단(이하 “재단”이라 한다)을 설립할 수 있다. ② 재단은 법인으로 한다. ③ 재단에 관하여 이 법에 특별한 규정이 없으면 「민법」 중 재단법인에 관한 규정을 준용한다. [본조신설 2016. 3. 29.]
제68조	[]	REGULATION	선불카드 미사용잔액 등의 기부	신용카드업자	기부할 수 있다	재단	PERMISSIVE	제68조(선불카드 미사용잔액 등의 기부) ① 신용카드업자는 선불카드 미사용잔액을 재단에 기부할 수 있다. ② 신용카드업자는 신용카드회원의 기부 요청이 있거나 신용카드포인트가 유효기한 내에 사용되지 아니한 경우 신용카드포인트의 재산상 이익에 상당하는 금액(신용카드업자의 부담으로 적립된 금액에 한정한다)을 재단에 기부할 수 있다. ③ 신용카드업자는 제1항 및 제2항에 따라 선불카드 미사용잔액 및 신용카드포인트(이하 “선불카드 미사용잔액등 ”이라 한다)를 기부하기로 결정한 경우에는 대통령령으로 정하는 금액 이상의 선불카드 미사용잔액등에 대하여 기부하기 1개월 전에 선불카드 미사용잔액등의 원권리자에게 기부에 관한 통지를 하고 동의를 얻어야 한다. 이 경우 통지 및 동의의 방법과 그 밖에 필요한 사항은 대통령령으로 정한다. [본조신설 2016. 3. 29.]
제68조의2	[]	REGULATION	운영 재원	재단	운영	재원	MANDATORY	제68조의2(재단의 운영 재원) 재단은 다음 각 호의 재원으로 운영한다. 1.
제68조	[7, None, 68, None]	DEFINITION	재산상 이익				DEFINITIONAL	제68조에 따라 기부받은 선불카드 미사용잔액등의 재산상 이익에 상당하는 금액 2. 기부금 3. 그 밖의 수익금 [본조신설 2016. 3. 29.] 제7장 보칙 <개정 2009. 2. 6.>
제69조	[]		삭제					제69조 삭제 <2009. 2. 6.>
제69조의2	[]	PROCEDURE	권한 위탁	금융위원회	위탁	금융감독원장·협회 회장	PERMISSIVE	제69조의2(권한의 위탁) ① 금융위원회는 여신전문금융회사 또는 부가통신업자에 대한 감독의 효율성을 높이기 위하 여 필요한 경우에는 이 법에 따른 권한의 일부를 대통령령으로 정하는 바에 따라 금융감독원장에게 위탁할 수 있다. <개정 2016. 3. 29.> ② 금융위원회는 거래자를 보호하기 위하여 필요하다고 인정하면 제1항에 따른 권한 외의 권한의 일부를 대통령령 으로 정하는 바에 따라 협회 회장에게 위탁할 수 있다. [전문개정 2009. 2. 6.]
제70조	[]	PENALTY	벌칙	자	처한다	징역 및 벌금	MANDATORY	제70조(벌칙) ① 다음 각 호의 어느 하나에 해당하는 자는 7년 이하의 징역 또는 5천만원 이하의 벌금에 처한다. <개정 2016. 3. 29.> 1. 신용카드등을 위조하거나 변조한 자 2. 위조되거나 변조된 신용카드등을 판매하거나 사용한 자 3. 분실하거나 도난당한 신용카드나 직불카드를 판매하거나 사용한 자 4. 강취(强取)ㆍ횡령하거나, 사람을 기망(欺罔)하거나 공갈(恐喝)하여 취득한 신용카드나 직불카드를 판매하거나 사용한 자 5. 행사할 목적으로 위조되거나 변조된 신용카드등을 취득한 자 6. 거짓이나 그 밖의 부정한 방법으로 알아낸 타인의 신용카드 정보를 보유하거나 이를 이용하여 신용카드로 거래한 자
제3조제1항	[]	REGULATION	신용카드업	신용카드업자	업을 하다		PROHIBITIVE	제3조제1항에 따른 허가를 받지 아니하거나 등록을 하지 아니하고 신용카드업을 한 자 8. 거짓이나 그 밖의 부정한 방법으로
제3조제1항	[]	DEFINITION	허가·등록				DEFINITIONAL	제3조제1항에 따른 허가를 받거나 등록을 한 자 9.
제49조의2제1항	[]	REGULATION	신용공여	여신전문금융회사	신용공여	대주주	PROHIBITIVE	제49조의2제1항 또는 제8항을 위반하여 대주주에게 신용공여를 한 여신전문금융회사와 그로부터 신용공여를 받은 대주주 또는 대주주의 특수관계인 9의2.
제50조제1항	[]	REGULATION	주식소유	여신전문금융회사	소유	주식	PROHIBITIVE	제50조제1항을 위반하여 대주주가 발행한 주식을 소유한 여신전문금융회사 10.
제50조의2제5항	[None, None, 50, 5]	REGULATION	대주주	대주주 및 특수관계인	위반하고 행위한다	제50조의2제5항	PROHIBITIVE	제50조의2제5항을 위반하여 같은 항 각 호의 어느 하나에 해당하는 행위를 한 대주주 또는 대주주의 특수관계인 ②
제18조의3제4항제2호	[]							제18조의3제4항제2호
제19조제6항	[None, None, 19, 6]							제19조제6항 또는
제24조의2제3항	[]	PENALTY	형벌	위반자	처벌	징역 및 벌금	MANDATORY	제24조의2제3항을 위반한 자는 5년 이하의 징역 또는 3천만원 이하의 벌금에 처한다.<신설 2015. 1. 20.> ③ 다음 각 호의 어느 하나에 해당하는 자는 3년 이하의 징역 또는 2천만원 이하의 벌금에 처한다.<개정 2015. 1. 20.> 1. 거짓이나 그 밖의 부정한 방법으로
제3조제2항	[None, None, 3, 2]	REGULATION	자금 융통	자금 융통자	융통	자금	PROHIBITIVE	제3조제2항에 따른 등록을 한 자 2. 다음 각 목의 어느 하나에 해당하는 행위를 통하여 자금을 융통하여 준 자 또는 이를 중개ㆍ알선한 자 가. 가. 물품의 판매 또는 용역의 제공 등을 가장하거나 실제 매출금액을 넘겨 신용카드로 거래하거나 이를 대행하게 하는 행위 나. 신용카드회원으로 하여금 신용카드로 구매하도록 한 물품ㆍ용역 등을 할인하여 매입하는 행위 다.
제15조	[]	REGULATION	신용카드 질권 설정		설정	질권	PROHIBITIVE	제15조를 위반하여 신용카드에 질권을 설정하는 행위 3.
제19조제5항제3호	[]	REGULATION	다른 신용카드가맹점 명의 사용	자	거래	신용카드	PROHIBITIVE	제19조제5항제3호를 위반하여 다른 신용카드가맹점의 명의를 사용하여 신용카드로 거래한 자 4.
제19조제5항제5호	[None, None, 19, 5]	REGULATION	신용카드 거래 대행	대행자	대행	거래	PROHIBITIVE	제19조제5항제5호를 위반하여 신용카드에 의한 거래를 대행한 자 5.
제20조제1항	[None, None, 20, 1]	ACTOR	매출채권	양도한 자 및 양수한 자	양도·양수	매출채권		제20조제1항을 위반하여 매출채권을 양도한 자 및 양수한 자 6.
제20조제2항	[]	REGULATION	신용카드가맹점 명의 거래	자	거래를 하다	신용카드등	PROHIBITIVE	제20조제2항을 위반하여 신용카드가맹점의 명의로 신용카드등에 의한 거래를 한 자 7.
제27조의2제1항	[]	REGULATION	등록	자	등록을 하지 않다	신용카드등부가통신업	PROHIBITIVE	제27조의2제1항에 따른 등록을 하지 아니하고 신용카드등부가통신업을 한 자 8. 거짓이나 그 밖의 부정한 방법으로
제27조의2제1항	[]	PENALTY	징역·벌금	자	처벌한다	징역 및 벌금	MANDATORY	제27조의2제1항에 따른 등록을 한 자 ④ 다음 각 호의 어느 하나에 해당하는 자는 1년 이하의 징역 또는 1천만원 이하의 벌금에 처한다.<개정 2010. 3. 12., 2012. 3. 21., 2015. 1. 20.> 1. 삭제<2015. 7. 31.> 2. 삭제<2015. 7. 31.> 2의2.
제14조의2제1항	[]	DEFINITION	신용카드회원 모집자	신용카드회원 모집자	해당하지 않다	각 호	DEFINITIONAL	제14조의2제1항 각 호의 어느 하나에 해당하지 아니한 자로서 신용카드회원을 모집한 자 3.
제15조	[]	DEFINITION	신용카드 양도·양수	위반자	양도·양수	신용카드	DEFINITIONAL	제15조를 위반하여 신용카드를 양도ㆍ양수한 자 3의2.
제18조의3제4항제1호	[]	PENALTY	위반	위반자	위반하다	제18조의3제4항제1호		제18조의3제4항제1호를 위반한 자 4.
제19조제1항	[]	PENALTY	신용카드 이용자 차별	자	거절하거나 불리하게 대우하다	물품의 판매 및 용역 제공	PROHIBITIVE	제19조제1항을 위반하여 신용카드로 거래한다는 이유로 물품의 판매 또는 용역의 제공 등을 거절하거나 신용카드 회원을 불리하게 대우한 자 5.
제19조제4항	[]	DEFINITION	가맹점수수료	위반자	부담하게 하다	가맹점수수료	DEFINITIONAL	제19조제4항을 위반하여 가맹점수수료를 신용카드회원이 부담하게 한 자 6.
제19조제5항제4호	[None, None, 19, 5]	ACTOR	명의 대여	명의 대여자	빌려주다	신용카드가맹점 명의	PROHIBITIVE	제19조제5항제4호를 위반하여 신용카드가맹점의 명의를 타인에게 빌려준 자 7.
제27조	[]							제27조,
제50조의2제1항ㆍ제3항	[]							제50조의2제1항ㆍ제3항 또는
제51조	[]	CONCEPT	위반자		위반	제51조	DEFINITIONAL	제51조를 위반한 자 ⑤
제36조제2항	[]	PENALTY	처벌	위반한 자	처벌한다	형벌	MANDATORY	제36조제2항을 위반한 자는 500만원 이하의 벌금에 처한다.<개정 2015. 1. 20.> ⑥ 제1항제1호 및 제2호의 미수범은 처벌한다.<개정 2015. 1. 20.> ⑦ 제1항제1호의 죄를 범할 목적으로 예비(豫備)하거나 음모(陰謀)한 자는 3년 이하의 징역 또는 2천만원 이하의 벌 금에 처한다. 다만, 그 목적한 죄를 실행하기 전에 자수한 자에 대하여는 그 형(刑)을 감경(減輕)하거나 면제한다.<개 정 2015. 1. 20.> 법제처 30 국가법령정보센터 여신전문금융업법 ⑧ 제1항부터 제4항까지의 규정에 따른 징역형과 벌금형은 병과(倂科)할 수 있다.<개정 2015. 1. 20.> [전문개정 2009. 2. 6.]
제71조	[]	REGULATION	양벌규정				MANDATORY	제71조(양벌규정) 법인의 대표자나 법인 또는 개인의 대리인, 사용인, 그 밖의 종업원이 그 법인 또는 개인의 업무에 관 하여
제70조	[]	PENALTY	벌금형	법인 또는 개인	과하다	벌금형	MANDATORY	제70조의 위반행위를 하면 그 행위자를 벌하는 외에 그 법인 또는 개인에게도 해당 조문의 벌금형을 과(科)한 다. 다만, 법인 또는 개인이 그 위반행위를 방지하기 위하여 해당 업무에 관하여 상당한 주의와 감독을 게을리하지 아니한 경우에는 그러하지 아니한다.
제72조	[]	PENALTY	과태료	해당자	부과	과태료	MANDATORY	제72조(과태료) ① 다음 각 호의 어느 하나에 해당하는 자에게는 5천만원 이하의 과태료를 부과한다. <개정 2010. 3. 12., 2012. 3. 21., 2013. 3. 22., 2015. 1. 20., 2016. 3. 29., 2017. 4. 18.> 1.
제14조의5	[]	PENALTY	규정 위반	위반자	위반	규정	PROHIBITIVE	제14조의5제1항부터 제3항까지의 규정을 위반한 자 2.
제14조의5제4항	[]	DEFINITION	조사 거부		거부	조사	DEFINITIONAL	제14조의5제4항에 따른 조사를 거부한 자 3.
제14조의5제5항	[]	DEFINITION	불법행위 신고	자	신고하지 않다	모집인의 불법행위		제14조의5제5항을 위반하여 모집인의 불법행위 신고를 하지 아니한 자 4.
제16조의2제3항	[]	DEFINITION	조사 거부	조사거부자	거부	조사	DEFINITIONAL	제16조의2제3항에 따른 조사를 거부한 자 4의2.
제16조의5	[]	DEFINITION	연회비 반환		반환하지 아니함	연회비	DEFINITIONAL	제16조의5를 위반하여 연회비를 반환하지 아니한 자 5.
제19조	[]							제19조제3항ㆍ제7항 또는
제19조의2	[]	PENALTY	위반	위반자	위반	제19조의2		제19조의2를 위반한 자 5의2.
제27조의2제4항	[None, None, 27, 4]	REGULATION	변경등록	자	위반	변경등록	PROHIBITIVE	제27조의2제4항을 위반하여 변경등록을 하지 아니한 자 5의3.
제46조의2제1항	[]	REGULATION	부수업무 신고	자	신고하지 않다	부수업무	PROHIBITIVE	제46조의2제1항을 위반하여 부수업무의 신고를 하지 아니한 자 6.
제49조의2제2항	[None, None, 49, 2]							제49조의2제2항 또는
제50조제2항	[None, None, 50, 2]	REGULATION	이사회 결의		위반	이사회 결의	PROHIBITIVE	제50조제2항을 위반하여 이사회의 결의를 거치지 아니한 자 7.
제49조의2	[]							제49조의2제3항ㆍ제4항 또는
제50조제3항ㆍ제4항	[]	REGULATION	보고·공시 의무	위반자	하지 않다	보고·공시	PROHIBITIVE	제50조제3항ㆍ제4항을 위반하여 보고 또는 공시를 하지 아니한 자 8. 삭제<2015. 7. 31.> 9. 삭제<2015. 7. 31.> 10.
제50조의8제1항	[]	DEFINITION	자료제출 요구에 따르지 아니한 자				DEFINITIONAL	제50조의8제1항에 따른 자료제출 요구에 따르지 아니한 자 10의2. 삭제<2020. 3. 24.> 10의3.
제53조의2제3항	[]	DEFINITION	자료제출·관계인 출석·의견진술 요구 불이행	자	따르지 않다	자료제출·관계인 출석·의견진술 요구	DEFINITIONAL	제53조의2제3항에 따른 자료제출 또는 관계인의 출석 및 의견진술 요구에 따르지 아니한 자 10의4.
제54조	[]	CONCEPT	보고 의무 위반	자	제출하지 않음	보고서	PROHIBITIVE	제54조를 위반하여 보고서를 제출하지 아니하거나 보고를 하지 아니한 자(거짓의 보고서를 제출하거나 거짓으로 보고한 자를 포함한다) 11.
제54조의2	[]	REGULATION	공시	자	공시하지 않음 또는 거짓 공시	공시	PROHIBITIVE	제54조의2에 따른 공시를 하지 아니하거나 거짓으로 공시한 자 12.
제54조의3	[]	PENALTY	신고·보고 의무 위반	위반자	신고·보고하지 않다	금융위원회	PROHIBITIVE	제54조의3을 위반하여 금융위원회에 신고하거나 보고하지 아니하고 금융약관 또는 표준약관을 제정하거나 개 정한 자 13.
제55조	[]	DEFINITION	회계처리 구분 위반	자	위반	제55조	DEFINITIONAL	제55조를 위반하여 다른 업무와 구분하여 회계처리를 하지 아니한 자 ②
제50조의12	[]	PENALTY	과태료 부과	자	부과	과태료	MANDATORY	제50조의12를 위반하여 직원의 보호를 위한 조치를 하지 아니하거나 직원에게 불이익을 준 자에게는 3천만원 이하의 과태료를 부과한다.<신설 2017. 4. 18.> ③
제50조의13제2항	[]	PENALTY	과태료	자	부과	과태료	MANDATORY	제50조의13제2항을 위반하여 신용공여 계약을 체결하려는 자에게 금리인하를 요구할 수 있음을 알리지 아니한 자에게는 2천만원 이하의 과태료를 부과한다.<신설 2018. 12. 11.> ④ 다음 각 호의 어느 하나에 해당하는 자에게는 1천만원 이하의 과태료를 부과한다.<신설 2016. 3. 29., 2017. 4. 18., 2018. 12. 11.> 1.
제14조의5제6항	[]	PENALTY	과태료	금융위원회	부과·징수	과태료	MANDATORY	제14조의5제6항을 위반하여 모집인에 대한 교육을 하지 아니한 자 2. 삭제<2020. 3. 24.> 3. 삭제<2017. 4. 18.> 4. 삭제<2017. 4. 18.> ⑤ 제1항부터 제4항까지의 규정에 따른 과태료는 대통령령으로 정하는 바에 따라 금융위원회가 부과ㆍ징수한다. <개정 2016. 3. 29., 2017. 4. 18., 2018. 12. 11.> 법제처 31 국가법령정보센터 여신전문금융업법 [전문개정 2009. 2. 6.]
제1조	[]	REGULATION	시행일	법	시행한다	날	MANDATORY	제1조(시행일) 이 법은 공포한 날부터 시행한다. 다만,
제7조	[]	REGULATION	법률 개정	법률	시행한다	해당 법률	MANDATORY	제7조에 따라 개정되는 법률 중 이 법 시행 전에 공포되었 으나 시행일이 도래하지 아니한 법률을 개정한 부분은 각각 해당 법률의 시행일부터ㆍㆍㆍ<생략>ㆍㆍㆍ 시행한다. 1. 및 2. 생략
제2조	[]							
제6조까지 생략	[]							제6조까지 생략
제7조	[]	REGULATION	여신전문금융업법 개정		개정	여신전문금융업법	MANDATORY	제7조(다른 법률의 개정) ①부터 <608>까지 생략 <609> 여신전문금융업법 일부를 다음과 같이 개정한다.
제2조제14호의2가목	[]	DEFINITION	통계청장		바꾸다	국가데이터처장	DEFINITIONAL	제2조제14호의2가목 본문 및 같은 호 나목 본문 중 “통계청장”을 각각 “국가데이터처장”으로 한다.
제8조	[]							제8조 생략
