article_number	structural_index	entity_type	concept	subject	action	object	legal_force	full_text
제33조	[None, None, 33, None]	REGULATION	우선변제권	보험계약자나 보험금을 취득할 자	가진다	변제	PERMISSIVE	제33조(예탁자산에 대한 우선변제권) ① 보험계약자나 보험금을 취득할 자는 피보험자를 위하여 적립한 금액을 주식회 사가 이 법에 따른 금융위원회의 명령에 따라 예탁한 자산에서 다른 채권자보다 우선하여 변제를 받을 권리를 가진 다. ② 제1항의 경우에는
제32조제2항	[None, None, 32, 2]	REGULATION	제32조제2항 준용	제32조제2항	준용		MANDATORY	제32조제2항을 준용한다. [전문개정 2010. 7. 23.] 제3절 상호(相互)회사 <개정 2010. 7. 23.> 제1관 설립 <개정 2010. 7. 23.>
제34조(정관기재사항)	[]	REGULATION	정관기재사항	발기인	작성	정관	MANDATORY	제34조(정관기재사항) 상호회사의 발기인은 정관을 작성하여 다음 각 호의 사항을 적고 기명날인하여야 한다. 1. 취급하려는 보험종목과 사업의 범위 2. 명칭 3. 사무소 소재지 4. 기금의 총액 5. 기금의 갹출자가 가질 권리 6. 기금과 설립비용의 상각 방법 7. 잉여금의 분배 방법 8. 회사의 공고 방법 9. 회사 성립 후 양수할 것을 약정한 자산이 있는 경우에는 그 자산의 가격과 양도인의 성명 10. 존립시기 또는 해산사유를 정한 경우에는 그 시기 또는 사유 [전문개정 2010. 7. 23.]
제35조	[]	REGULATION	상호회사	상호회사	포함	상호회사라는 글자	MANDATORY	제35조(명칭) 상호회사는 그 명칭 중에 상호회사라는 글자를 포함하여야 한다. [전문개정 2010. 7. 23.]
제36조	[]	REGULATION	기금의 납입	상호회사의 기금	납입	자산	PROHIBITIVE	제36조(기금의 납입) ① 상호회사의 기금은 금전 이외의 자산으로 납입하지 못한다. ② 기금의 납입에 관하여는 「상법」
제295조제1항	[]							
제305조	[]							제305조제1항ㆍ제2항 및
제318조	[]	PROCEDURE	준용		준용	제318조	MANDATORY	제318조를 준용한다.
제37조	[None, None, 37, None]	REGULATION	사원의 수	상호회사	설립한다	사원	MANDATORY	제37조(사원의 수) 상호회사는 100명 이상의 사원으로써 설립한다. [전문개정 2010. 7. 23.]
제38조	[]	PROCEDURE	입사청약서	발기인	작성	입사청약서	MANDATORY	제38조(입사청약서) ① 발기인이 아닌 자가 상호회사의 사원이 되려면 입사청약서 2부에 보험의 목적과 보험금액을 적 고 기명날인하여야 한다. 다만, 상호회사가 성립한 후 사원이 되려는 자는 그러하지 아니하다. ② 발기인은 제1항에 따른 입사청약서를 다음 각 호의 사항을 포함하여 작성하고, 이를 비치(備置)하여야 한다. 1. 정관의 인증 연월일과 그 인증을 한 공증인의 이름 2.
제34조	[]	REGULATION	필수 항목	상호회사	제공	필수 항목	MANDATORY	제34조 각 호의 사항 3. 기금 갹출자의 이름ㆍ주소와 그 각자가 갹출하는 금액 4. 발기인의 이름과 주소 5. 발기인이 보수를 받는 경우에는 그 보수액 6. 설립 시 모집하려는 사원의 수 7. 일정한 시기까지 창립총회가 끝나지 아니하면 입사청약을 취소할 수 있다는 뜻 ③ 상호회사 성립 전의 입사청약에 대하여는 「민법」
제107조제1항	[]	REGULATION	단서	단서	적용		PROHIBITIVE	제107조제1항 단서를 적용하지 아니한다. [전문개정 2010. 7. 23.]
제39조	[]	REGULATION	창립총회	발기인	소집	창립총회	MANDATORY	제39조(창립총회) ① 상호회사의 발기인은 상호회사의 기금의 납입이 끝나고 사원의 수가 예정된 수가 되면 그 날부터 7일 이내에 창립총회를 소집하여야 한다. ② 창립총회는 사원 과반수의 출석과 그 의결권의 4분의 3 이상의 찬성으로 결의한다. ③ 상호회사의 창립총회에 관하여는
제55조	[]							제55조와 「상법」
제363조제1항ㆍ제2항	[]							제363조제1항ㆍ제2항,
제364조	[]							
제368조제3항ㆍ제4항	[]							제368조제3항ㆍ제4항
Unknown	[]	REGULATION	Unknown					제 371조제2항,
제372조	[]							
제373조	[]							제373조 및
Unknown	[]	REGULATION	Unknown					제376조부터
제381조	[]	REGULATION	규정 준용	규정	준용		MANDATORY	제381조까지의 규정을 준용한다. [전문개정 2010. 7. 23.]
제40조	[None, None, 40, None]	REGULATION	설립등기	상호회사	하여야	설립등기	MANDATORY	제40조(설립등기) ① 상호회사의 설립등기는 창립총회가 끝난 날부터 2주 이내에 하여야 한다. ② 제1항에 따른 설립등기에는 다음 각 호의 사항이 포함되어야 한다. 1.
제34조	[]	REGULATION	공동신청	이사 및 감사	신청	설립등기	MANDATORY	제34조 각 호의 사항 2. 이사와 감사의 이름 및 주소 3. 대표이사의 이름 4. 여러 명의 대표이사가 공동으로 회사를 대표할 것을 정한 경우에는 그 규정 ③ 제1항과 제2항에 따른 설립등기는 이사 및 감사의 공동신청으로 하여야 한다. [전문개정 2010. 7. 23.]
제41조(등기부)	[]	REGULATION	등기부	관할 등기소	비치	상호회사 등기부	MANDATORY	제41조(등기부) 관할 등기소에 상호회사 등기부를 비치하여야 한다. [전문개정 2010. 7. 23.]
제42조(배상책임)	[]	REGULATION	배상책임	이사	면제하지 못한다	배상책임	PROHIBITIVE	제42조(배상책임) 이사가 다음 각 호의 어느 하나에 해당하는 행위로 상호회사에 손해를 입힌 경우에는 사원총회의 동 의가 없으면 그 손해에 대한 배상책임을 면제하지 못한다. 1. 위법한 이익 배당에 관한 의안을 사원총회에 제출하는 행위 2. 다른 이사에게 금전을 대부하는 행위 3. 그 밖의 부당한 거래를 하는 행위 [전문개정 2010. 7. 23.]
제43조(발기인에 대한 소송)	[]	DEFINITION	발기인	상호회사	정의	법률	DEFINITIONAL	제43조(발기인에 대한 소송) 상호회사의 발기인에 관하여는 「금융회사의 지배구조에 관한 법률」
제33조	[]	CONCEPT	제33조 및 상법					제33조와 「상법」
제 400조	[]	PROCEDURE	준용		준용	제 400조	MANDATORY	제 400조를 준용한다.
제44조	[None, None, 44, None]	REGULATION	상법 준용	상호회사	준용	상법	MANDATORY	제44조(「상법」의 준용) 상호회사에 관하여는 「상법」
Unknown	[]	REGULATION	Unknown					제10조부터
Unknown	[]	REGULATION	Unknown					제15조까지,
제17조	[]							
제22조	[]							
제23조	[]							
제26조	[]							
제27조	[]							제27조,
Unknown	[]	REGULATION	Unknown					제29조부터
Unknown	[]	REGULATION	Unknown					제33조까지,
Unknown	[]	REGULATION	Unknown					제37조,
제39조	[]							
Unknown	[]	REGULATION	Unknown					제40조,
제87조	[]							
Unknown	[]	REGULATION	Unknown					제89조까지,
제91조	[]							
제92조	[]							
Unknown	[]	REGULATION	Unknown					제171조부터
제173조	[]							제173조까 지,
제176조	[]							
제177조	[]							
제181조	[]							
제183조	[]							
제288조	[]							
제289조제3항	[]							제289조제3항,
Unknown	[]	REGULATION	Unknown					제292조,
Unknown	[]	REGULATION	Unknown					제310조부터
제316조까지 및	[]							제316조까지 및
제 322조	[]							
제327조까지	[]	REGULATION	규정 준용		준용한다	규정	MANDATORY	제327조까지의 규정을 준용한다.
제45조	[]	REGULATION	비송사건절차법 준용	상호회사	준용	비송사건절차법	MANDATORY	제45조(「비송사건절차법」의 준용) 상호회사에 관하여는 「비송사건절차법」
제72조	[]							제72조제1항ㆍ제2항,
제73조	[]							
제77조	[]							
제 78조	[]							제 78조
제80조	[]							
제81조	[]							
Unknown	[]	REGULATION	Unknown					제84조,
제85조	[]							제85조,
제90조	[]							
제100조까지	[]							
제117조	[]							
Unknown	[]	REGULATION	Unknown					제121조까지 및
제123조	[]							
제 127조	[]	REGULATION	규정 준용	법령	준용한다	제 127조까지의 규정	MANDATORY	제 127조까지의 규정을 준용한다.
제45조의2	[None, None, 45, 2]	REGULATION	상업등기법 준용	상호회사	적용	상업등기법	MANDATORY	제45조의2(「상업등기법」의 준용) 상호회사에 관하여는 「상업등기법」
제3조	[]							
제5조제2항ㆍ제3항	[]							제5조제2항ㆍ제3항,
제6조	[]							
제11조	[]							제11조까 지,
제14조	[]							
Unknown	[]	REGULATION	Unknown					제17조부터
제30조	[]							
Unknown	[]	REGULATION	Unknown					제53조부터
제55조	[]							
제61조제2항	[]							
제66조	[]							
제67조	[]							
제94조	[]							제94조,
Unknown	[]	REGULATION	Unknown					제95조,
Unknown	[]	REGULATION	Unknown					제 102조,
제114조	[]							
제128조	[]							
제131조	[]	REGULATION	준용		준용	제131조	MANDATORY	제131조를 준용한다. [본조신설 2010. 7. 23.] 제2관 사원의 권리와 의무 <개정 2010. 7. 23.>
제46조	[46]	REGULATION	간접책임	사원	지지	채권자	PROHIBITIVE	제46조(간접책임) 상호회사의 사원은 회사의 채권자에 대하여 직접적인 의무를 지지 아니한다. [전문개정 2010. 7. 23.]
제47조	[]	REGULATION	유한책임	사원	한도로 한다	보험료	MANDATORY	제47조(유한책임) 상호회사의 채무에 관한 사원의 책임은 보험료를 한도로 한다.
제48조	[]	REGULATION	상계의 금지	사원	대항하지 못한다	회사	PROHIBITIVE	제48조(상계의 금지) 상호회사의 사원은 보험료의 납입에 관하여 상계(相計)로써 회사에 대항하지 못한다. [전문개정 2010. 7. 23.]
제49조(보험금액의 삭감)	[]	REGULATION	보험금액의 삭감	상호회사	정하다	보험금액의 삭감에 관한 사항	MANDATORY	제49조(보험금액의 삭감) 상호회사는 정관으로 보험금액의 삭감에 관한 사항을 정하여야 한다. [전문개정 2010. 7. 23.]
Unknown	[]	REGULATION	Unknown					제50조(생명보험계약 등의 승계) 생명보험 및 제3보험을 목적으로 하는 상호회사의 사원은 회사의 승낙을 받아 타인으 로 하여금 그 권리와 의무를 승계하게 할 수 있다.
제51조	[]	REGULATION	양도	사원	양도	보험의 목적	PERMISSIVE	제51조(손해보험의 목적의 양도) 손해보험을 목적으로 하는 상호회사의 사원이 보험의 목적을 양도한 경우에는 양수인 은 회사의 승낙을 받아 양도인의 권리와 의무를 승계할 수 있다. [전문개정 2010. 7. 23.]
제52조	[]	REGULATION	사원명부	상호회사의 사원명부	적어야 한다	사원의 이름과 주소, 각 사원의 보험계약의 종류, 보험금액 및 보험료	MANDATORY	제52조(사원명부) 상호회사의 사원명부에는 다음 각 호의 사항을 적어야 한다. 1. 사원의 이름과 주소 2. 각 사원의 보험계약의 종류, 보험금액 및 보험료 [전문개정 2010. 7. 23.]
제53조	[]	REGULATION	통지와 최고	상호회사	통지 및 최고	입사청약서	MANDATORY	제53조(통지와 최고) 상호회사의 입사청약서나 사원에 대한 통지 및 최고(催告)에 관하여는 「상법」
제353조	[]	REGULATION	통지 및 최고	보험관계에 속하는 사항	그렇지 아니하다	통지 및 최고	PROHIBITIVE	제353조를 준용한 다. 다만, 보험관계에 속하는 사항의 통지 및 최고에 관하여는 그러하지 아니하다.
제54조	[]	REGULATION	사원총회 대행기관	상호회사	정할 수 있다	기관	PERMISSIVE	제54조(사원총회 대행기관) ① 상호회사는 사원총회를 갈음할 기관을 정관으로 정할 수 있다. ② 제1항에 따른 기관에 대하여는 사원총회에 관한 규정을 준용한다. [전문개정 2010. 7. 23.]
제55조	[]	REGULATION	의결권	사원	가진다	의결권	MANDATORY	상호회사의 사원은 사원총회에서 각각 1개의 의결권을 가진다. 다만, 정관에 특별한 규정이 있는 경우에는 그러하지 아니하다.
제56조	[]	REGULATION	총회소집청구권	사원	청구	사원총회	PERMISSIVE	제56조(총회소집청구권) ① 상호회사의 100분의 5 이상의 사원은 회의의 목적과 그 소집의 이유를 적은 서면을 이사에 게 제출하여 사원총회의 소집을 청구할 수 있다. 다만, 이 권리의 행사에 관하여는 정관으로 다른 기준을 정할 수 있다. ② 제1항의 경우에는 「상법」
제366조제2항 및 제3항	[]	PROCEDURE	준용		준용	제366조제2항 및 제3항	MANDATORY	제366조제2항 및 제3항을 준용한다. [전문개정 2010. 7. 23.]
제57조	[]	REGULATION	서류 비치와 열람		비치	서류	MANDATORY	제57조(서류의 비치와 열람 등) ① 상호회사의 이사는 정관과 사원총회 및 이사회의 의사록을 각 사무소에, 사원명부를 주된 사무소에 비치하여야 한다. ② 상호회사의 사원과 채권자는 영업시간 중에는 언제든지 제1항의 서류를 열람하거나 복사할 수 있고, 회사가 정 한 비용을 내면 그 등본 또는 초본의 발급을 청구할 수 있다. [전문개정 2010. 7. 23.]
제58조	[]	REGULATION	소수사원권의 행사	상호회사		금융회사의 지배구조에 관한 법률	MANDATORY	제58조(상호회사의 소수사원권의 행사) 상호회사에 관하여는 「금융회사의 지배구조에 관한 법률」
제33조	[]	DEFINITION	발행주식 총수	발행주식 총수	본다	사원 총수	DEFINITIONAL	제33조를 준용한다. 이 경우 “발행주식 총수”는 “사원 총수”로, “주식을 대통령령으로 정하는 바에 따라 보유한 자”는 “사원”으로 본다. <개정 2015. 7. 31.> [전문개정 2010. 7. 23.]
