article_number,structural_index,entity_type,concept,subject,action,object,legal_force,full_text
제17조,[],DEFINITION,용어 정의,,,,DEFINITIONAL,"제17조에 따라 선임되는 이사를 말한다.<개정 2015. 7. 31.> ④ 이 법에서 “투자권유”란 특정 투자자를 상대로 금융투자상품의 매매 또는 투자자문계약 ㆍ투자일임계약ㆍ신탁계약(관리형신탁계약 및 투자성 없는 신탁계약을 제외한다)의 체결을 권유하는 것을 말한다.<개정 2013. 5. 28.> ⑤ 이 법에서 “전문투자자”란 금융투자상품에 관한 전문성 구비 여부, 소유자산규모 등에 비 추어 투자에 따른 위험감수능력이 있는 투자자로서 다음 각 호의 어느 하나에 해당하는 자를 말한다. 다만, 전문투자자 중 대통령령으로 정하는 자가 일반투자자와 같은 대우를 받겠다는 의사를 금융투자업자에게 서면으로 통지하는 경우 금융투자업자는 정당한 사유가 있는 경우 를 제외하고는 이에 동의하여야 하며, 금융투자업자가 동의한 경우에는 해당 투자자는 일반 투자자로 본다.<개정 2009. 2. 3.> 1. 국가 법제처 8 국가법령정보센 터 자본시장과 금융투자업에 관한 법률 2. 한국은행 3. 대통령령으로 정하는 금융기관 4. 주권상장법인. 다만, 금융투자업자와 장외파생상품 거래를 하는 경우에는 전문투자자와 같은 대우를 받겠다는 의사를 금융투자업자에게 서면으로 통지하는 경우에 한한다. 5. 그 밖에 대통령령으로 정하는 자 ⑥ 이 법에서 “일반투자자”란 전문투자자가 아닌 투자자를 말한다. ⑦ 이 법에서 “모집”이란 대통령령으로 정하는 방법에 따라 산출한 50인 이상의 투자자에게 새로 발행되는 증권의 취득의 청약을 권유하는 것을 말한다. ⑧ 이 법에서 “사모”란 새로 발행되는 증권의 취득의 청약을 권유하는 것으로서 모집에 해당 하지 아니하는 것을 말한다. ⑨ 이 법에서 “매출”이란 대통령령으로 정하는 방법에 따라 산출한 50인 이상의 투자자에게 이미 발행된 증권의 매도의 청약을 하거나 매수의 청약을 권유하는 것을 말한다. ⑩ 이 법에서 “발행인”이란 증권을 발행하였거나 발행하고자 하는 자를 말한다. 다만, 증권예 탁증권을 발행함에 있어서는 그 기초가 되는 증권을 발행하였거나 발행하고자 하는 자를 말 한다. ⑪ 이 법에서 “인수”란 제삼자에게 증권을 취득시킬 목적으로 다음 각 호의 어느 하나에 해 당하는 행위를 하거나 그 행위를 전제로 발행인 또는 매출인을 위하여 증권의 모집ㆍ사모ㆍ 매출을 하는 것을 말한다.<개정 2013. 5. 28.> 1. 그 증권의 전부 또는 일부를 취득하거나 취득하는 것을 내용으로 하는 계약을 체결하는 것 2. 그 증권의 전부 또는 일부에 대하여 이를 취득하는 자가 없는 때에 그 나머지를 취득하는 것을 내용으로 하는 계약을 체결하는 것 ⑫ 이 법에서 “인수인”이란 증권을 모집ㆍ사모ㆍ매출하는 경우 인수를 하는 자를 말한다.<개 정 2013. 5. 28.> ⑬ 이 법에서 “주선인”이란 제11항에 따른 행위 외에 발행인 또는 매출인을 위하여 해당 증 권의 모집ㆍ사모ㆍ매출을 하거나 그 밖에 직접 또는 간접으로 증권의 모집ㆍ사모ㆍ매출을 분담하는 자를 말한다.<개정 2013. 5. 28.> ⑭ 이 법에서 “매출인”이란 증권의 소유자로서 스스로 또는 인수인이나 주선인을 통하여 그 증권을 매출하였거나 매출하려는 자를 말한다.<개정 2013. 5. 28.> ⑮ 이 법에서 “상장법인”, “비상장법인”, “주권상장법인” 및 “주권비상장법인”이란 각각 다음 각 호의 자를 말한다.<개정 2009. 2. 3.> 1. 상장법인 : 증권시장에 상장된 증권(이하 “상장증권”이라 한다)을 발행한 법인 2. 비상장법인 : 상장법인을 제외한 법인 3. 주권상장법인 : 다음 각 목의 어느 하나에 해당하는 법인 가. 증권시장에 상장된 주권을 발행한 법인 나. 주권과 관련된 증권예탁증권이 증권시장에 상장된 경우에는 그 주권을 발행한 법인 4. 주권비상장법인 : 주권상장법인을 제외한 법인 1^ 이 법에서 “외국법인등”이란 다음 각 호의 어느 하나에 해당하는 자를 말한다. 1. 외국 정부 2. 외국 지방자치단체 법제처 9 국가법령정보센 터 자본시장과 금융투자업에 관한 법률 3. 외국 공공단체 4. 외"
제283조,[],DEFINITION,한국금융투자협회,,설립,,DEFINITIONAL,제283조에 따라 설립된 한국금융투자협회(이하 “협회”라 한다) 2.
제294조,[],REGULATION,설립,한국예탁결제원,설립,,MANDATORY,제294조에 따라 설립된 한국예탁결제원(이하 “예탁결제원”이라 한다) 2의2.
제323조의3,[],DEFINITION,금융투자상품거래청산회사,인가를 받은 자,정의,금융투자상품거래청산회사,DEFINITIONAL,제323조의3에 따라 인가를 받은 자(이하 “금융투자상품거래청산회사”라 한다) 3.
제324조제1항,"[None, None, 324, 1]",DEFINITION,증권금융회사,증권금융회사,인증을 받다,자,DEFINITIONAL,제324조제1항에 따라 인가를 받은 자(이하 “증권금융회사”라 한다) 3의2.
제335조의3,[],DEFINITION,신용평가회사,,,,DEFINITIONAL,제335조의3에 따라 인가를 받은 자(이하 “신용평가회사”라 한다) 4.
제336조,[],ACTOR,종합금융회사,종합금융회사,,,,제336조에 따른 종합금융회사 5.
제355조제1항,[],DEFINITION,자금중개회사,,,,DEFINITIONAL,제355조제1항에 따라 인가를 받은 자(이하 “자금중개회사”라 한다) 6.
제360조제1항,[],DEFINITION,단기금융회사,,,,DEFINITIONAL,제360조제1항에 따라 인가를 받은 자(이하 “단기금융회사”라 한다) 7.
제365조제1항,[],DEFINITION,명의개서대행회사,등록한 자,등록한,,DEFINITIONAL,제365조제1항에 따라 등록한 자(이하 “명의개서대행회사”라 한다) 8.
제370조,[],DEFINITION,집합투자기구,이 법,정의한다,집합투자기구,DEFINITIONAL,"제370조에 따라 설립된 금융투자 관계 단체 1* 이 법에서 “집합투자기구”란 집합투자를 수행하기 위한 기구로서 다음 각 호의 것을 말한 다.<개정 2013. 5. 28.> 1. 집합투자업자인 위탁자가 신탁업자에게 신탁한 재산을 신탁업자로 하여금 그 집합투자업 자의 지시에 따라 투자ㆍ운용하게 하는 신탁 형태의 집합투자기구(이하 “투자신탁”이라 한 다) 2. 「상법」에 따른 주식회사 형태의 집합투자기구(이하 “투자회사”라 한다) 3. 「상법」에 따른 유한회사 형태의 집합투자기구(이하 “투자유한회사”라 한다) 4. 「상법」에 따른 합자회사 형태의 집합투자기구(이하 “투자합자회사”라 한다) 4의2. 「상법」에 따른 유한책임회사 형태의 집합투자기구(이하 “투자유한책임회사”라 한다) 5. 「상법」에 따른 합자조합 형태의 집합투자기구(이하 “투자합자조합”이라 한다) 6. 「상법」에 따른 익명조합 형태의 집합투자기구(이하 “투자익명조합”이라 한다) 7. 삭제<2015. 7. 24.> 1( 이 법에서 “사모집합투자기구”란 집합투자증권을 사모로만 발행하는 집합투자기구로서 대통령령으로 정하는 투자자의 총수가 대통령령으로 정하는 방법에 따라 산출한 100인 이하 인 것을 말하며, 다음 각 호와 같이 구분한다.<개정 2015. 7. 24., 2021. 4. 20.> 1."
제249조의11제6항,[],DEFINITION,집합투자재산 정의,,,,DEFINITIONAL,"제249조의11제6항에 해당하는 자만을 사원으로 하는 투자합자회사인 사모집합투자기구 (이하 “기관전용 사모집합투자기구”라 한다) 2. 기관전용 사모집합투자기구를 제외한 사모집합투자기구(이하 “일반 사모집합투자기구”라 한다) 2) 이 법에서 “집합투자재산”이란 집합투자기구의 재산으로서 투자신탁재산, 투자회사재산, 투자유한회사재산, 투자합자회사재산, 투자유한책임회사재산, 투자합자조합재산 및 투자익 명조합재산을 말한다.<개정 2013. 5. 28.> 2! 이 법에서 “집합투자증권”이란 집합투자기구에 대한 출자지분(투자신탁의 경우에는 수익 권을 말한다)이 표시된 것을 말한다. 법제처 10 국가법령정보센 터 자본시장과 금융투자업에 관한 법률 2@ 이 법에서 “집합투자규약”이란 집합투자기구의 조직, 운영 및 투자자의 권리ㆍ의무를 정 한 것으로서 투자신탁의 신탁계약, 투자회사ㆍ투자유한회사ㆍ투자합자회사ㆍ투자유한책임 회사의 정관 및 투자합자조합ㆍ투자익명조합의 조합계약을 말한다.<개정 2013. 5. 28.> 2# 이 법에서 “집합투자자총회”란 집합투자기구의 투자자 전원으로 구성된 의사결정기관으 로서 수익자총회, 주주총회, 사원총회, 조합원총회 및 익명조합원총회를 말한다. 2$ 이 법에서 “신탁”이란 「신탁법」"
제2조,[],DEFINITION,신탁,,,,DEFINITIONAL,"제2조의 신탁을 말한다.<개정 2011. 7. 25.> 2% 이 법에서 “금융투자상품거래청산업”이란 금융투자업자 및 대통령령으로 정하는 자(이하 “청산대상업자”라 한다)를 상대방으로 하여 청산대상업자가 대통령령으로 정하는 금융투자 상품의 거래(이하 “청산대상거래”라 한다)를 함에 따라 발생하는 채무를 채무인수, 경개(更改 ), 그 밖의 방법으로 부담하는 것을 영업으로 하는 것을 말한다.<신설 2013. 4. 5.> 2^ 이 법에서 “신용평가업”이란 다음 각 호의 어느 하나에 해당하는 것에 대한 신용상태를 평 가(이하 “신용평가”라 한다)하여 그 결과에 대하여 기호, 숫자 등을 사용하여 표시한 등급(이 하 “신용등급”이라 한다)을 부여하고 그 신용등급을 발행인, 인수인, 투자자, 그 밖의 이해관 계자에게 제공하거나 열람하게 하는 행위를 영업으로 하는 것을 말한다.<신설 2013. 5. 28.> 1. 금융투자상품 2. 기업ㆍ집합투자기구, 그 밖에 대통령령으로 정하는 자 2& 이 법에서 “온라인소액투자중개업자”란 온라인상에서 누구의 명의로 하든지 타인의 계산 으로 다음 각 호의 자가, 대통령령으로 정하는 방법으로 발행하는 채무증권, 지분증권, 투자 계약증권의 모집 또는 사모에 관한 중개(이하 “온라인소액투자중개”라 한다)를 영업으로 하 는 투자중개업자를 말한다.<신설 2015. 7. 24., 2021. 12. 28.> 1. 「중소기업창업 지원법」"
제2조제3호,[],REGULATION,창업기업,대통령령,정하는,자,MANDATORY,"제2조제3호에 따른 창업기업 중 대통령령으로 정하는 자 2. 그 밖에 대통령령으로 정하는 요건에 부합하는 자 2* 이 법에서 “일반 사모집합투자업”이란 집합투자업 중 일반 사모집합투자기구를 통한 집합 투자를 영업으로 하는 것을 말한다.<신설 2015. 7. 24., 2021. 4. 20.> 2( 이 법에서 “일반 사모집합투자업자”란 집합투자업자 중 일반 사모집합투자업을 영위하는 자를 말한다.<신설 2015. 7. 24., 2021. 4. 20.>"
제9조,[],DEFINITION,대주주,대주주,정의,금융회사의 지배구조에 관한 법률,DEFINITIONAL,제9조(그 밖의 용어의 정의) ① 이 법에서 “대주주”란 「금융회사의 지배구조에 관한 법률」
제 2조제6호,"[None, None, 2, 6]",DEFINITION,용어 정의,,,,DEFINITIONAL,제 2조제6호에 따른 주주를 말한다. 이 경우 “금융회사”는 “법인”으로 본다. <개정 2015. 7. 31.> ② 이 법에서 “임원”이란 이사 및 감사를 말한다. ③ 이 법에서 “사외이사”란 상시적인 업무에 종사하지 아니하는 사람으로서 「금융회사의 지 배구조에 관한 법률」
제17조,[],DEFINITION,이사,,,,DEFINITIONAL,"제17조에 따라 선임되는 이사를 말한다.<개정 2015. 7. 31.> ④ 이 법에서 “투자권유”란 특정 투자자를 상대로 금융투자상품의 매매 또는 투자자문계약 ㆍ투자일임계약ㆍ신탁계약(관리형신탁계약 및 투자성 없는 신탁계약을 제외한다)의 체결을 권유하는 것을 말한다.<개정 2013. 5. 28.> ⑤ 이 법에서 “전문투자자”란 금융투자상품에 관한 전문성 구비 여부, 소유자산규모 등에 비 추어 투자에 따른 위험감수능력이 있는 투자자로서 다음 각 호의 어느 하나에 해당하는 자를 말한다. 다만, 전문투자자 중 대통령령으로 정하는 자가 일반투자자와 같은 대우를 받겠다는 의사를 금융투자업자에게 서면으로 통지하는 경우 금융투자업자는 정당한 사유가 있는 경우 를 제외하고는 이에 동의하여야 하며, 금융투자업자가 동의한 경우에는 해당 투자자는 일반 투자자로 본다.<개정 2009. 2. 3.> 법제처 11 국가법령정보센 터 자본시장과 금융투자업에 관한 법률 1. 국가 2. 한국은행 3. 대통령령으로 정하는 금융기관 4. 주권상장법인. 다만, 금융투자업자와 장외파생상품 거래를 하는 경우에는 전문투자자와 같은 대우를 받겠다는 의사를 금융투자업자에게 서면으로 통지하는 경우에 한한다. 5. 그 밖에 대통령령으로 정하는 자 ⑥ 이 법에서 “일반투자자”란 전문투자자가 아닌 투자자를 말한다. ⑦ 이 법에서 “모집”이란 대통령령으로 정하는 방법에 따라 산출한 50인 이상의 투자자에게 새로 발행되는 증권의 취득의 청약을 권유하는 것을 말한다. ⑧ 이 법에서 “사모”란 새로 발행되는 증권의 취득의 청약을 권유하는 것으로서 모집에 해당 하지 아니하는 것을 말한다. ⑨ 이 법에서 “매출”이란 대통령령으로 정하는 방법에 따라 산출한 50인 이상의 투자자에게 이미 발행된 증권의 매도의 청약을 하거나 매수의 청약을 권유하는 것을 말한다. ⑩ 이 법에서 “발행인”이란 증권을 발행하였거나 발행하고자 하는 자를 말한다. 다만, 증권예 탁증권을 발행함에 있어서는 그 기초가 되는 증권을 발행하였거나 발행하고자 하는 자를 말 한다. ⑪ 이 법에서 “인수”란 제삼자에게 증권을 취득시킬 목적으로 다음 각 호의 어느 하나에 해 당하는 행위를 하거나 그 행위를 전제로 발행인 또는 매출인을 위하여 증권의 모집ㆍ사모ㆍ 매출을 하는 것을 말한다.<개정 2013. 5. 28.> 1. 그 증권의 전부 또는 일부를 취득하거나 취득하는 것을 내용으로 하는 계약을 체결하는 것 2. 그 증권의 전부 또는 일부에 대하여 이를 취득하는 자가 없는 때에 그 나머지를 취득하는 것을 내용으로 하는 계약을 체결하는 것 ⑫ 이 법에서 “인수인”이란 증권을 모집ㆍ사모ㆍ매출하는 경우 인수를 하는 자를 말한다.<개 정 2013. 5. 28.> ⑬ 이 법에서 “주선인”이란 제11항에 따른 행위 외에 발행인 또는 매출인을 위하여 해당 증 권의 모집ㆍ사모ㆍ매출을 하거나 그 밖에 직접 또는 간접으로 증권의 모집ㆍ사모ㆍ매출을 분담하는 자를 말한다.<개정 2013. 5. 28.> ⑭ 이 법에서 “매출인”이란 증권의 소유자로서 스스로 또는 인수인이나 주선인을 통하여 그 증권을 매출하였거나 매출하려는 자를 말한다.<개정 2013. 5. 28.> ⑮ 이 법에서 “상장법인”, “비상장법인”, “주권상장법인” 및 “주권비상장법인”이란 각각 다음 각 호의 자를 말한다.<개정 2009. 2. 3.> 1. 상장법인 : 증권시장에 상장된 증권(이하 “상장증권”이라 한다)을 발행한 법인 2. 비상장법인 : 상장법인을 제외한 법인 3. 주권상장법인 : 다음 각 목의 어느 하나에 해당하는 법인 가. 증권시장에 상장된 주권을 발행한 법인 나. 주권과 관련된 증권예탁증권이 증권시장에 상장된 경우에는 그 주권을 발행한 법인 4. 주권비상장법인 : 주권상장법인을 제외한 법인 1^ 이 법에서 “외국법인등”이란 다음 각 호의 어느 하나에 해당하는 자를 말한다. 1. 외국 정부 법제처 12 국가법령정보센 터 자본시장과 금융투자업에 관한 법률 2. 외국 지방자치단체 3. 외국 공공단체 4. 외국 법령에 따라 설립된 외국 기업 5. 대통령령으로 정하는 국제기구 6. 그 밖에 외국에 있는 법인 등으로서 대통령령으로 정하는 자 1& 이 법에서 “금융투자업관계기관”이란 다음 각 호의 자를 말한다.<개정 2009. 2. 3., 2013. 4. 5., 2013. 5. 28.> 1."
제283조,[],DEFINITION,협회,한국금융투자협회,설립된,제283조,DEFINITIONAL,제283조에 따라 설립된 한국금융투자협회(이하 “협회”라 한다) 2.
제294조,[],DEFINITION,한국예탁결제원,한국예탁결제원,설립된,,DEFINITIONAL,제294조에 따라 설립된 한국예탁결제원(이하 “예탁결제원”이라 한다) 2의2.
